Country Code,Series Code,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,Most_Recent
IRQ,EN.ATM.GHGT.KT.CE,106026.108,110878.99,124402.47,132843.676,128686.157,107790.878,125423.582,124611.697,129502.484,130078.493,137871.117,138423.7691,146903.7332,151457.0601,155529.505,,,155529.505
IRL,EN.ATM.CO2E.KT,38554.838,40153.65,41228.081,44029.669,43413.613,42687.547,43761.978,43538.291,43160.59,44638.391,42999.242,40314.998,40054.641,35632.239,35591.902,34854.835,34066.43,34066.43
IRL,EN.ATM.CO2E.PC,10.3845933,10.69399161,10.83474264,11.38823116,11.04125081,10.6811767,10.75163663,10.4661517,10.0993731,10.14752888,9.577641293,8.889010942,8.783613934,7.785414637,7.759472689,7.579949216,7.378117809,7.378117809
IRL,EN.ATM.CO2E.KD.GD,0.285934095,0.269207113,0.252291953,0.254656768,0.23619169,0.225215886,0.216424688,0.203118436,0.190819939,0.187582777,0.188098035,0.184911402,0.180465856,0.155887529,0.155653229,0.149972058,0.135310552,0.135310552
IRL,EN.CO2.ETOT.ZS,40.10638298,39.79539642,38.40313495,39.59497207,38.90209125,36.93114129,35.63001416,35.21699819,33.75359434,33.49831271,33.17438692,33.13069909,34.29951691,34.32708688,36.42476884,33.71113049,33.72711164,33.72711164
IRL,EN.ATM.CO2E.GF.ZS,16.64447403,17.09589041,19.08743218,18.63912718,19.41042318,19.59453655,19.07993967,18.25149499,20.88360238,21.9584326,23.84444823,24.08586502,26.82413256,26.51023979,25.89120132,25.1972646,25.02691066,25.02691066
IRL,EN.ATM.CO2E.LF.ZS,51.7976032,56.28310502,53.21533399,53.36886816,52.97744742,51.80826389,53.61153008,51.39391898,51.34239592,51.87710507,49.67593382,52.21029653,50.06866246,49.35679737,47.1460952,49.50026302,49.30032293,49.30032293
IRL,EN.CO2.MANF.ZS,11.54255319,11.63682864,12.95615969,12.17411546,11.76330798,12.38980224,12.64747522,12.43218807,12.36452112,11.02362205,11.26248865,9.346504559,9.051614544,10.36342987,10.03082096,10.25864574,10.57294743,10.57294743
IRL,EN.CO2.OTHX.ZS,2.021276596,2.020460358,2.00832721,1.932029795,1.948669202,1.97760305,1.887682869,1.921338156,1.791639018,1.732283465,1.771117166,1.747720365,1.779811848,1.817149347,1.681143177,1.656495205,1.565268754,1.565268754
IRL,EN.CO2.BLDG.ZS,23.35106383,22.07161125,21.33235366,21.18249534,21.26901141,22.08720515,21.96790939,21.85804702,21.74297722,21.50731159,23.13805631,24.92401216,25.52758708,23.36740488,22.91958532,24.06277245,22.00236267,22.00236267
IRL,EN.ATM.CO2E.SF.ZS,28.96138482,23.56164384,24.53081918,24.07762139,23.80268604,24.12163903,21.61052455,24.53465847,22.01359388,20.92335497,21.26897493,20.24740768,20.1501419,21.18966759,25.2936328,22.43029984,22.75565124,22.75565124
IRL,EN.CO2.TRAN.ZS,23.00531915,24.50127877,25.30002449,25.11638734,26.11692015,26.61424827,27.89051439,28.59403255,30.3472683,32.26096738,30.65395095,30.85106383,29.34146962,30.12492902,28.9436817,30.34001744,32.13230951,32.13230951
IRL,EN.ATM.GHGT.ZG,-0.298504836,1.601632626,3.90358859,6.969477789,5.354257824,5.015527911,4.859247824,6.857733411,9.026941537,6.785030988,6.93703286,0.045558274,0.012280561,-6.579566353,-4.803331492,,,-4.803331492
IRL,EN.ATM.GHGT.KT.CE,65387.423,66633.5938,68143.29,70153.998,69094.68519,68872.5353,68770.04183,70080.71247,71503.3484,70033.0319,70132.71958,65613.07057,65591.24598,61268.10237,62433.01389,,,62433.01389
IMN,EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,
IMN,EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,
IMN,EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,
IMN,EN.CO2.ETOT.ZS,,,,,,,,,,,,,,,,,,
IMN,EN.ATM.CO2E.GF.ZS,,,,,,,,,,,,,,,,,,
IMN,EN.ATM.CO2E.LF.ZS,,,,,,,,,,,,,,,,,,
IMN,EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,
IMN,EN.CO2.OTHX.ZS,,,,,,,,,,,,,,,,,,
IMN,EN.CO2.BLDG.ZS,,,,,,,,,,,,,,,,,,
IMN,EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,
IMN,EN.CO2.TRAN.ZS,,,,,,,,,,,,,,,,,,
IMN,EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,
IMN,EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,
ISR,EN.ATM.CO2E.KT,57095.19,55694.396,60259.811,63596.781,59812.437,62889.05,59020.365,56952.177,62471.012,63072.4,68264.872,64469.527,68880.928,69130.284,75529.199,67069.43,64601.539,64601.539
ISR,EN.ATM.CO2E.PC,9.562081728,9.092962612,9.581779456,9.876810219,9.103871689,9.400877468,8.667993097,8.218088772,8.856488368,8.78433448,9.340093039,8.612472881,9.035223254,8.901888279,9.547967764,8.321785471,7.863181348,7.863181348
ISR,EN.ATM.CO2E.KD.GD,0.368185396,0.346619018,0.346709412,0.365816389,0.34349251,0.358409935,0.321662898,0.298070618,0.310761328,0.296627007,0.311731236,0.290387791,0.294854967,0.28275225,0.303038142,0.258469776,0.240749228,0.240749228
ISR,EN.CO2.ETOT.ZS,65.46339485,65.38461538,65.69396316,66.46471846,67.98312236,67.30611576,66.97727644,68.75318932,68.90322581,68.95424837,67.39568792,64.31704261,64.37235131,68.22222222,69.17548142,71.56370086,67.98577833,67.98577833
ISR,EN.ATM.CO2E.GF.ZS,0.038535645,0.032920727,0.030426581,0.028830076,0.024523328,0.023323615,3.696800249,5.279763055,6.814980042,8.075581395,10.28685002,12.14379159,14.64544293,13.5264163,6.37956984,19.60087479,22.30799796,22.30799796
ISR,EN.ATM.CO2E.LF.ZS,50.8477842,50.77692915,48.40868983,48.15775817,47.20127521,48.99708455,41.56570363,41.36887515,41.18337638,39.87790698,42.81800602,42.12502133,40.84859455,40.53681307,46.56988882,35.83378896,34.13180451,34.13180451
ISR,EN.CO2.MANF.ZS,3.407016832,3.037475345,2.681014043,2.334283678,2.17721519,1.672405312,1.4386137,1.394795033,1.435483871,1.525054466,2.621374283,3.164160401,4.413269034,1.259259259,1.776512069,3.768844221,4.482918535,4.482918535
ISR,EN.CO2.OTHX.ZS,3.00141959,3.076923077,2.972825096,3.795438346,3.223628692,3.312018364,4.136014386,3.163803368,3.306451613,3.065670713,1.783775399,3.665413534,3.317258512,3.214814815,2.11554109,0.266036063,0.324625135,0.324625135
ISR,EN.CO2.BLDG.ZS,4.218211316,3.767258383,4.285974831,3.741981468,3.308016878,4.279390064,4.299493216,3.776152407,4.129032258,3.890445067,3.412439895,4.276315789,3.87257051,4.088888889,3.688635747,1.034584688,1.113000464,1.113000464
ISR,EN.ATM.CO2E.SF.ZS,43.45536288,43.50144851,46.83867827,48.1289281,48.95469315,47.30612245,50.94749922,48.89575687,47.93378727,48.09302326,43.37129351,42.05107787,40.78471039,41.98493529,43.16648056,39.8086386,38.45717205,38.45717205
ISR,EN.CO2.TRAN.ZS,23.90995741,24.71400394,24.36622287,23.64575909,23.30801688,23.4300705,23.14860226,22.89505018,22.20967742,22.56458139,24.78672251,24.59273183,24.02455064,23.2,23.25739083,23.38161395,26.09367754,26.09367754
ISR,EN.ATM.GHGT.ZG,50.35638182,54.00080172,65.66649829,66.32208262,75.43291208,80.5983049,78.18093572,80.14198152,85.79345398,94.72324504,89.95157366,89.41505819,99.63083411,106.2744139,112.1834291,,,112.1834291
ISR,EN.ATM.GHGT.KT.CE,59555.1553,60998.6856,65619.38984,65879.0624,69487.8009,71533.77838,70576.27465,71353.03175,73591.54212,77128.57252,75238.54546,75026.03528,79072.43566,81703.91311,84044.43441,,,84044.43441
ITA,EN.ATM.CO2E.KT,440153.677,441998.178,450564.29,450347.937,452610.476,468349.24,473970.751,473384.031,469346.664,462676.391,447186.983,401591.505,405361.181,397994.178,369468.585,345317.723,320411.459,320411.459
ITA,EN.ATM.CO2E.PC,7.734648761,7.765755082,7.912673166,7.904432663,7.932323042,8.17175128,8.216487201,8.166090128,8.072145596,7.917347216,7.60176497,6.795651486,6.83837457,6.702557614,6.205413858,5.732941879,5.270866786,5.270866786
ITA,EN.ATM.CO2E.KD.GD,0.22502772,0.22250005,0.218698257,0.214786814,0.2153307,0.222481806,0.221645912,0.219289026,0.213141891,0.20706095,0.202253472,0.192166234,0.190752974,0.1862125,0.177880494,0.169176718,0.156796502,0.156796502
ITA,EN.CO2.ETOT.ZS,36.7928882,35.29454023,36.36363636,35.51397419,37.19617852,36.94201694,39.19055575,38.94282396,40.00801675,40.65119862,40.46974857,38.40619379,39.06453341,39.57449025,39.27928419,36.32645804,35.56035157,35.56035157
ITA,EN.ATM.CO2E.GF.ZS,26.60312753,28.79436508,29.45226662,29.54702755,29.20082963,31.11180708,31.90177404,34.18233367,33.76461029,34.41861571,35.60504801,36.4443227,38.45290973,36.72305453,38.03384447,38.06135777,36.24523616,36.24523616
ITA,EN.ATM.CO2E.LF.ZS,59.18720997,56.89846848,55.67022056,54.76219557,54.74041546,52.23927341,50.04603375,48.36358284,47.68735546,46.69144746,45.7748731,47.03191344,44.05706377,43.9862163,41.73093147,43.72776604,44.93745494,44.93745494
ITA,EN.CO2.MANF.ZS,16.68893153,17.21743295,17.44902572,16.86901871,16.37943146,17.17475794,15.01055223,14.56465999,13.7531733,13.71731545,13.28544106,11.26665103,11.68440124,11.72625713,11.81461073,11.27015173,11.19452003,11.19452003
ITA,EN.CO2.OTHX.ZS,2.288018265,2.19348659,2.050867217,2.061610246,2.01845174,1.976950554,1.934576152,1.959194407,1.946287801,1.873838764,1.856603069,2.103699069,1.969940545,1.958282336,1.975012276,2.107041252,2.227018235,2.227018235
ITA,EN.CO2.BLDG.ZS,16.68407374,17.45929119,16.45690086,17.35466362,16.14058914,16.54797475,16.60218079,17.5933028,16.63029439,15.50278697,16.89368848,19.07666641,19.42636964,18.32504362,18.97266627,20.45400664,18.06637265,18.06637265
ITA,EN.ATM.CO2E.SF.ZS,10.18570203,10.09756583,10.56889395,11.28319125,11.46174288,12.00751644,13.28092965,13.20985646,13.46802925,13.76522711,13.82135155,12.01479249,13.2572845,15.14087751,16.69296809,14.8743217,15.48691303,15.48691303
ITA,EN.CO2.TRAN.ZS,27.54365937,27.83524904,27.67719065,28.20073323,28.26769072,27.35829982,27.25993669,26.93782735,27.66222776,28.2548602,27.49685124,29.14678971,27.85220342,28.41592667,27.95569862,29.84234234,32.95486535,32.95486535
ITA,EN.ATM.GHGT.ZG,2.020791554,2.497629441,7.584036112,6.799845091,8.258651972,11.043654,10.6198178,10.87928891,10.72400934,7.590578032,4.033072695,-5.516637942,-3.794445851,-5.13909337,-5.136152375,,,-5.136152375
ITA,EN.ATM.GHGT.KT.CE,519046.022,521472.006,547349.86,543360.171,550782.069,564951.183,562794.853,564114.951,563324.943,547383.143,529283.803,480698.2231,489460.1327,482619.0375,482634.0003,,,482634.0003
JAM,EN.ATM.CO2E.KT,9717.55,9977.907,10307.937,10615.965,10241.931,10667.303,10670.97,10498.621,11496.045,9651.544,10208.928,7741.037,7297.33,7858.381,7462.345,8093.069,7422.008,7422.008
JAM,EN.ATM.CO2E.PC,3.721250211,3.786851555,3.879738293,3.965603802,3.799716633,3.932630319,3.910532081,3.825089911,4.164812687,3.47744866,3.658953981,2.760631465,2.590268386,2.777310635,2.626668783,2.837874022,2.59321537,2.59321537
JAM,EN.ATM.CO2E.KD.GD,0.802722145,0.815683339,0.83532293,0.84886788,0.802922876,0.806694219,0.796428999,0.776624261,0.826447875,0.684051839,0.729477792,0.578209171,0.553178138,0.585569979,0.559550581,0.603832731,0.550008858,0.550008858
JAM,EN.CO2.ETOT.ZS,57.61099366,56.46817248,56.28192033,56.57492355,56.77031093,57.78210117,44,41.73151751,31.26064736,31.65957447,28.55670103,38,41.12554113,40.08207934,40.4657933,36.20218579,35.42538354,35.42538354
JAM,EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAM,EN.ATM.CO2E.LF.ZS,95.20754717,95.55310548,95.62433298,95.85492228,94.73684211,95.04984531,94.57044674,94.5162417,96.07655502,95.93465046,95.18678161,93.51018475,93.51758794,92.44050397,92.38329238,91.98006343,90.66205534,90.66205534
JAM,EN.CO2.MANF.ZS,18.9217759,19.81519507,20.32686415,20.48929664,19.15747242,18.6770428,30.73170732,31.61478599,43.95229983,43.57446809,43.50515464,27.86666667,25.82972583,29.00136799,29.69432314,36.47540984,35.70432357,35.70432357
JAM,EN.CO2.OTHX.ZS,0.21141649,0.308008214,0.102145046,0.101936799,1.003009027,0.972762646,1.658536585,1.750972763,3.066439523,3.829787234,2.06185567,2.533333333,2.308802309,1.915184679,2.765647744,0.956284153,0.976290098,0.976290098
JAM,EN.CO2.BLDG.ZS,3.805496829,3.593429158,3.575076609,3.669724771,2.407221665,2.431906615,3.024390244,3.404669261,3.492333901,3.319148936,4.845360825,5.066666667,4.04040404,3.830369357,4.366812227,3.68852459,3.626220363,3.626220363
JAM,EN.ATM.CO2E.SF.ZS,1.924528302,1.91106211,1.849875489,1.312607945,2.291442893,2.131316604,1.649484536,1.466992665,0.637958533,0.987841945,1.257183908,1.752723828,1.557788945,2.706486234,2.604422604,2.899864069,3.705533597,3.705533597
JAM,EN.CO2.TRAN.ZS,19.45031712,19.71252567,19.71399387,19.16411825,20.76228686,20.03891051,20.58536585,21.49805447,18.22827939,17.53191489,20.92783505,26.53333333,26.83982684,25.17099863,22.70742358,22.67759563,24.26778243,24.26778243
JAM,EN.ATM.GHGT.ZG,27.42035869,30.57172203,32.67672283,31.44733741,32.97380786,39.05718673,43.99779474,42.87567369,56.12860954,65.50259735,49.2889,48.98351081,56.46891284,61.53186327,66.04742431,,,66.04742431
JAM,EN.ATM.GHGT.KT.CE,11874.5802,12168.2626,12364.4322,12249.8631,12392.1182,12959.0415,13419.4675,13314.8946,14549.9645,15423.5468,13912.5571,13884.09722,14581.6781,15053.50546,15474.32041,,,15474.32041
JPN,EN.ATM.CO2E.KT,1157829.581,1196516.431,1220527.947,1203377.388,1220047.57,1242093.574,1266009.748,1239255.316,1231495.944,1252229.162,1210135.669,1103869.676,1171624.835,1191074.603,1230168.49,1246515.976,1214048.358,1214048.358
JPN,EN.ATM.CO2E.PC,9.160044153,9.448842945,9.622351624,9.464308709,9.573130135,9.725282059,9.909203497,9.698882518,9.632048618,9.782963899,9.449533972,8.620816388,9.148316038,9.317426666,9.63862829,9.780815065,9.538706103,9.538706103
JPN,EN.ATM.CO2E.KD.GD,0.221916006,0.22991026,0.228181659,0.224065043,0.226901006,0.227523944,0.226902272,0.218474483,0.214066829,0.214128524,0.209218385,0.201776717,0.205544679,0.209198404,0.212882142,0.21148045,0.205283021,0.205283021
JPN,EN.CO2.ETOT.ZS,43.29434518,43.89197734,44.42886685,44.07265267,45.41425308,46.79933665,46.48952958,46.90957569,46.50962713,49.834223,50.00892379,48.71973885,49.70948535,51.71053083,53.61719377,53.85491217,53.09642193,53.09642193
JPN,EN.ATM.CO2E.GF.ZS,11.85077737,12.14184797,12.32300107,12.65068685,12.49135884,13.15119774,12.77096778,13.04520222,14.40899021,15.19330221,15.8484517,16.755252,16.81914211,19.24638788,19.61158971,19.53560754,20.34046769,20.34046769
JPN,EN.ATM.CO2E.LF.ZS,56.63435136,55.34136497,54.18412996,52.89367511,52.51540381,51.57238089,49.56291782,50.43113142,48.46649515,46.82329583,45.74478723,45.7977331,43.53077417,44.16965047,43.59793722,41.25285355,40.29159644,40.29159644
JPN,EN.CO2.MANF.ZS,20.16301345,19.99804629,20.64771652,20.33673487,20.1723238,19.85882553,20.38128545,20.49980045,21.62276098,20.06481881,19.48420489,18.60293979,19.83324639,19.40517448,18.52400295,18.24739753,19.18090575,19.18090575
JPN,EN.CO2.OTHX.ZS,0.309449254,0.287728895,0.263748204,0.263516262,0.250699477,0.23897606,0.233718599,0.222473189,0.231429702,0.206392361,0.171336784,0.235862407,0.234750229,0.225611639,0.225014684,0.201691607,0.208643564,0.208643564
JPN,EN.CO2.BLDG.ZS,13.62037208,13.68932384,12.95345414,13.07854199,12.98161252,12.403793,12.5841259,12.64445897,11.9594955,11.17834289,10.94592183,12.27805347,10.95770898,10.49823285,9.716994399,10.14720234,9.977032382,9.977032382
JPN,EN.ATM.CO2E.SF.ZS,28.01138901,29.17776354,30.17927479,31.28313892,32.05674612,32.51515992,35.01204945,33.72146011,34.29244384,35.28783025,35.81833113,34.97116547,37.45669082,34.43623791,34.57149671,36.89251842,36.98901152,36.98901152
JPN,EN.CO2.TRAN.ZS,22.61282004,22.13292365,21.70621429,22.24766991,21.18025549,20.69821831,20.31219346,19.72454083,19.67668668,18.71622294,19.38961271,20.16340548,19.26480905,18.16045019,17.9167942,17.54798308,17.53699637,17.53699637
JPN,EN.ATM.GHGT.ZG,5.111382325,7.230370363,7.781131535,6.382900895,9.027311094,9.460286934,9.406409728,10.36495842,9.291394738,12.00911831,6.169256363,-1.106204287,3.506762019,7.0585516,13.35065926,,,13.35065926
JPN,EN.ATM.GHGT.KT.CE,1371363.01,1399008.939,1406194.588,1387952.208,1422453.194,1428102.126,1427399.203,1439905.158,1425898.63,1461356.118,1385164.839,1290243.648,1350427.913,1396767.261,1478858.881,,,1478858.881
JOR,EN.ATM.CO2E.KT,14543.322,14568.991,15507.743,16002.788,16886.535,17469.588,19240.749,21059.581,21121.92,22035.003,21349.274,21891.99,21180.592,21668.303,24444.222,24389.217,26450.071,26450.071
JOR,EN.ATM.CO2E.PC,2.95121382,2.905141459,3.03886889,3.081321549,3.19367817,3.237042722,3.475823105,3.68553936,3.559335058,3.557940164,3.289654786,3.209444026,2.948961557,2.860523571,3.058367062,2.898831801,3.002514727,3.002514727
JOR,EN.ATM.CO2E.KD.GD,1.093281077,1.059100945,1.081434477,1.060103705,1.057477867,1.050287156,1.065487446,1.078358797,1.000571324,0.964934828,0.871850295,0.847594255,0.801524612,0.799304488,0.878414841,0.852327843,0.896587032,0.896587032
JOR,EN.CO2.ETOT.ZS,44.90538574,43.75,41.02564103,41.53846154,44.2687747,40.96064043,40.14251781,39.03920486,41.51351351,43.19710295,48.09651475,46.60144181,48.41101695,50.57701957,49.91220369,52.00356189,52.4263791,52.4263791
JOR,EN.ATM.CO2E.GF.ZS,3.227433182,3.196576894,2.8611965,2.956003666,2.540716612,2.79177162,14.23670669,15.04440188,21.71875,25.01248128,29.23394023,32.27805695,24.74030471,9.223218819,6.180618062,7.668019847,2.34299182,2.34299182
JOR,EN.ATM.CO2E.LF.ZS,87.69541099,87.61641077,88.64979901,87.16773602,86.94896851,87.17464316,75.6432247,75.37872192,68.90625,65.36861375,60.54620405,58.89447236,66.01454294,84.295143,85.55355536,78.90542776,83.97338139,83.97338139
JOR,EN.CO2.MANF.ZS,14.48326055,14.4622093,15.03811504,14.40559441,13.70223979,14.27618412,15.43942993,16.2893429,16.21621622,15.312985,13.99463807,13.69721936,12.18220339,10.38635223,9.569798068,8.459483526,9.788469515,9.788469515
JOR,EN.CO2.OTHX.ZS,1.965065502,1.962209302,2.286902287,2.237762238,2.173913043,2.401601067,2.256532067,2.208724462,2.27027027,2.483186756,2.252010724,2.162718847,2.118644068,2.308078274,2.151009658,1.06856634,1.990875156,1.990875156
JOR,EN.CO2.BLDG.ZS,14.91994178,15.69767442,16.7013167,15.87412587,15.01976285,16.74449633,16.09263658,15.62672557,14.32432432,12.67459907,10.8847185,11.01956746,9.639830508,9.934771701,8.25285338,6.812110419,6.553297387,6.553297387
JOR,EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.841377237,5.198946347,5.198946347
JOR,EN.CO2.TRAN.ZS,23.65356623,24.12790698,24.87872488,25.94405594,24.83530962,25.55036691,26.12826603,26.7807841,25.78378378,26.33212623,24.82573727,26.51905252,27.64830508,26.74360261,30.15803336,31.65627783,29.19950228,29.19950228
JOR,EN.ATM.GHGT.ZG,47.93470876,47.72488864,53.44885776,52.22751426,62.37708257,61.45785807,80.02793058,92.59524599,96.76227943,106.0516569,110.9530773,109.6299999,120.616874,127.9511327,134.4844571,,,134.4844571
JOR,EN.ATM.GHGT.KT.CE,17159.4152,17135.0775,17799.0188,17657.3513,18834.63186,18728.0081,20882.0096,22339.7323,22823.0797,23900.584,24469.11527,24315.64734,25590.04964,26440.77353,27198.59451,,,27198.59451
KAZ,EN.ATM.CO2E.KT,127321.907,116493.256,118099.402,131850.652,133735.49,142209.927,173053.064,177328.786,192631.177,222348.545,232806.829,213338.726,248549.26,259058.882,242971.753,262846.893,248314.572,248314.572
KAZ,EN.ATM.CO2E.PC,8.447971111,7.803452018,7.934854181,8.873851074,9.000333671,9.538517359,11.52689249,11.7071662,12.58362425,14.35971247,14.85305787,13.2568626,15.22825883,15.64686482,14.46999007,15.42956559,14.36238966,14.36238966
KAZ,EN.ATM.CO2E.KD.GD,2.14766672,1.913348557,1.766601796,1.737710356,1.605238032,1.561717651,1.733969062,1.619700307,1.589404291,1.684667567,1.707557422,1.546211099,1.678849793,1.62927192,1.458107656,1.488095439,1.349156795,1.349156795
KAZ,EN.CO2.ETOT.ZS,47.68439108,50.70750647,63.74107143,61.74478213,71.54804717,69.24104162,66.30694625,63.1971445,68.61735963,61.55777552,53.11414177,55.90034534,55.92292731,53.89463822,56.07064962,57.08554004,63.26612723,63.26612723
KAZ,EN.ATM.CO2E.GF.ZS,12.67532617,13.89133719,17.14587344,15.78317944,17.02495202,19.2981099,18.28487879,22.50506638,22.31634654,24.33907809,26.99450281,28.59843927,26.80141635,28.52815446,25.99344995,26.38708687,28.70518046,28.70518046
KAZ,EN.ATM.CO2E.LF.ZS,21.95789292,18.93729539,18.94057008,22.15485594,20.29613381,16.62927722,19.56899474,15.85673518,16.54451657,19.17374454,15.02354813,12.98944618,19.06314547,14.52311525,13.33252841,18.08618982,13.02350995,13.02350995
KAZ,EN.CO2.MANF.ZS,33.64260097,31.06988783,18.96428571,25.43024533,17.43748432,19.400549,22.92193156,24.48849512,15.83299601,20.85047278,29.33895066,25.99407992,25.98941607,29.49192965,27.24201343,28.04525758,18.74022084,18.74022084
KAZ,EN.CO2.OTHX.ZS,12.33432091,13.03710095,7.928571429,4.183449286,2.400267626,3.709473997,3.67461239,5.577155969,8.697160701,10.64693627,3.083738707,4.78046374,4.654213216,1.298922533,3.378522858,2.126464452,1.300907506,1.300907506
KAZ,EN.CO2.BLDG.ZS,0.163729924,0.155306299,1,1.135115342,0.978506314,1.231545367,0.785465474,0.650137039,0.751749263,0.480794914,8.478109798,7.192895905,7.481116287,9.582215408,7.073514947,7.233991334,10.58160848,10.58160848
KAZ,EN.ATM.CO2E.SF.ZS,65.1334927,66.81566356,63.41675464,61.29714095,61.88648204,63.16753049,61.09298186,60.51945903,59.87512136,55.2106869,56.73129932,57.07999587,52.79433461,55.47801716,59.22667109,54.1860238,56.67050623,56.67050623
KAZ,EN.CO2.TRAN.ZS,6.182753781,5.021570319,8.375,7.506407909,7.635694572,6.417390014,6.304214193,6.087067372,6.089169028,6.464020514,5.985059069,6.137148495,5.947804062,5.732294195,6.235299149,5.50874659,6.106665475,6.106665475
KAZ,EN.ATM.GHGT.ZG,-41.32190237,-50.89348673,-44.2921114,-39.93758691,-23.20944074,-31.02195621,-23.3939502,-21.66313529,-12.75305402,-15.16308744,-11.22210619,-22.69456545,-6.697679737,-5.859718622,-1.554896544,,,-1.554896544
KAZ,EN.ATM.GHGT.KT.CE,218453.239,182819.098,207395.42,223606.92,285884.292,256799.005,285197.38,291641.047,324812.472,315840.136,330512.052,287801.126,347356.0816,350475.7349,366502.1973,,,366502.1973
KEN,EN.ATM.CO2E.KT,10036.579,10172.258,10417.947,9369.185,7968.391,6754.614,7623.693,8562.445,9574.537,9831.227,10241.931,12350.456,12174.44,13457.89,12515.471,13333.212,14286.632,14286.632
KEN,EN.ATM.CO2E.PC,0.337139584,0.332422419,0.331249189,0.289874858,0.239910545,0.197903469,0.217354469,0.237527091,0.258407753,0.258132923,0.261618018,0.306941208,0.294423102,0.316754325,0.286745421,0.297438082,0.310415314,0.310415314
KEN,EN.ATM.CO2E.KD.GD,0.394269351,0.39059454,0.397643859,0.344588417,0.291474782,0.240037154,0.257764348,0.2733581,0.287087647,0.27588428,0.286743417,0.33470724,0.304363593,0.317071907,0.282000009,0.283742078,0.288586954,0.288586954
KEN,EN.CO2.ETOT.ZS,17.0212766,20.57971014,28.22164948,22.31638418,16.54465593,15.87030717,21.42857143,22.86096257,22.51184834,22.43436754,27.21088435,28.28379674,20.33898305,22.52650177,19.3236715,21.88034188,13.36032389,13.36032389
KEN,EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,EN.ATM.CO2E.LF.ZS,90.97552064,91.02379236,92.81942978,91.11545988,87.48274275,84.14766558,84.55988456,83.76873662,84.02910762,82.99142111,82.20551378,83.61045131,79.63855422,75.85831063,74.24553179,73.51485149,71.76591376,71.76591376
KEN,EN.CO2.MANF.ZS,22.18844985,19.13043478,18.94329897,23.16384181,27.0863836,28.49829352,24.25595238,25.13368984,28.08056872,26.49164678,24.6031746,20.70949185,24.71008029,27.65017668,22.70531401,18.88888889,23.80566802,23.80566802
KEN,EN.CO2.OTHX.ZS,5.47112462,4.202898551,3.737113402,3.95480226,3.660322108,3.412969283,2.976190476,1.737967914,1.658767773,2.625298329,1.700680272,1.150527325,1.427297056,1.325088339,1.256038647,1.282051282,1.619433198,1.619433198
KEN,EN.CO2.BLDG.ZS,14.28571429,17.24637681,14.56185567,12.99435028,12.1522694,10.06825939,10.71428571,12.1657754,9.834123223,9.785202864,8.616780045,9.87535954,8.920606601,7.685512367,9.468599034,8.034188034,8.340080972,8.340080972
KEN,EN.ATM.CO2E.SF.ZS,1.972963098,1.910598414,1.689545935,1.878669276,3.313391624,3.637350706,3.751803752,3.897216274,4.634239755,4.065647147,4.010025063,2.96912114,5.15060241,7.547683924,7.266334603,7.535753575,8.726899384,8.726899384
KEN,EN.CO2.TRAN.ZS,41.18541033,38.69565217,34.66494845,37.42937853,40.55636896,42.15017065,40.625,38.23529412,37.91469194,38.66348449,37.86848073,39.88494727,44.60303301,40.72438163,47.34299517,49.91452991,52.87449393,52.87449393
KEN,EN.ATM.GHGT.ZG,71.00581499,20.68395074,18.73019644,14.05281898,12.43284887,18.91356385,19.51830215,24.95562888,28.43836676,36.23517537,36.80728147,34.93441702,35.26161806,37.41575954,39.43948827,,,39.43948827
KEN,EN.ATM.GHGT.KT.CE,66595.01,46998.103,46237.25,44415.733,43784.866,46308.659,46544.163,48661.628,50017.915,53054.236,53277.032,52547.68004,52675.10235,53513.99238,54302.09561,,,54302.09561
KIR,EN.ATM.CO2E.KT,29.336,29.336,29.336,25.669,40.337,40.337,44.004,62.339,69.673,51.338,55.005,40.337,62.339,62.339,62.339,62.339,62.339,62.339
KIR,EN.ATM.CO2E.PC,0.359730227,0.353590627,0.34755823,0.298970393,0.461822928,0.453760054,0.486006494,0.675212564,0.739157649,0.533043993,0.558766761,0.401091799,0.607284807,0.595656245,0.584722313,0.574367715,0.564368357,0.564368357
KIR,EN.ATM.CO2E.KD.GD,0.21007444,0.213356853,0.20080645,0.178328116,0.270003611,0.26469301,0.293538815,0.396226956,0.449955695,0.324402403,0.354116075,0.258935183,0.406711002,0.404780836,0.38481729,0.363782766,0.36056278,0.36056278
KIR,EN.CO2.ETOT.ZS,,,,,,,,,,,,,,,,,,
